연월일,시간,공급량
2017-06-08,11,5021.139
2017-06-08,12,4736.067
2017-06-08,13,4696.155
2017-06-08,14,4602.563
2017-06-08,15,4268.739
2017-06-08,16,4073.675
2017-06-08,17,3950.043
2017-06-08,18,4005.195
2017-06-08,19,4206.995
2017-06-08,20,4297.5070000000005
2017-06-08,21,4124.939
2017-06-08,22,3896.227
2017-06-08,23,3509.603
2017-06-08,24,3195.867
2017-06-09,1,2657.491
2017-06-09,2,1990.683
2017-06-09,3,1597.579
2017-06-09,4,1627.2830000000001
2017-06-09,5,2055.435
2017-06-09,6,2601.1949999999997
2017-06-09,7,3686.363
2017-06-09,8,4936.219
2017-06-09,9,4853.003
2017-06-09,10,4785.099
2017-06-09,11,5000.899
2017-06-09,12,4783.755
2017-06-09,13,4729.0830000000005
2017-06-09,14,4598.555
2017-06-09,15,4268.955
2017-06-09,16,4047.579
2017-06-09,17,3905.083
2017-06-09,18,3902.067
2017-06-09,19,4066.8830000000003
2017-06-09,20,4116.851
2017-06-09,21,3932.579
2017-06-09,22,3632.179
2017-06-09,23,3318.851
2017-06-09,24,3030.611
2017-06-10,1,2633.019
2017-06-10,2,2012.363
2017-06-10,3,1581.683
2017-06-10,4,1552.603
2017-06-10,5,1914.531
2017-06-10,6,2253.619
2017-06-10,7,2745.851
2017-06-10,8,3542.931
2017-06-10,9,4093.915
2017-06-10,10,4303.611
2017-06-10,11,4400.027
2017-06-10,12,4168.267
2017-06-10,13,4077.867
2017-06-10,14,3990.8669999999997
2017-06-10,15,3693.227
2017-06-10,16,3475.699
2017-06-10,17,3365.115
2017-06-10,18,3415.323
2017-06-10,19,3605.323
2017-06-10,20,3582.715
2017-06-10,21,3401.715
2017-06-10,22,3112.851
2017-06-10,23,2859.515
2017-06-10,24,2679.947
2017-06-11,1,2412.691
2017-06-11,2,1783.163
2017-06-11,3,1412.795
2017-06-11,4,1387.099
2017-06-11,5,1693.051
2017-06-11,6,2034.547
2017-06-11,7,2377.8269999999998
2017-06-11,8,3034.059
2017-06-11,9,3544.955
2017-06-11,10,3787.859
2017-06-11,11,3860.363
2017-06-11,12,3685.139
2017-06-11,13,3637.987
2017-06-11,14,3524.667
2017-06-11,15,3293.563
2017-06-11,16,3108.611
2017-06-11,17,3056.627
2017-06-11,18,3203.635
2017-06-11,19,3498.211
2017-06-11,20,3550.475
2017-06-11,21,3396.179
2017-06-11,22,3149.099
2017-06-11,23,2795.411
2017-06-11,24,2549.307
2017-06-12,1,2083.675
2017-06-12,2,1469.507
2017-06-12,3,1198.587
2017-06-12,4,1257.243
2017-06-12,5,1745.6109999999999
2017-06-12,6,2427.835
2017-06-12,7,3667.251
2017-06-12,8,4841.683
2017-06-12,9,4784.131
2017-06-12,10,4772.171
2017-06-12,11,5011.211
2017-06-12,12,4790.811
2017-06-12,13,4741.227
2017-06-12,14,4655.723
2017-06-12,15,4303.427
2017-06-12,16,4117.283
2017-06-12,17,3988.563
2017-06-12,18,4019.875
2017-06-12,19,4192.923
2017-06-12,20,4252.003
2017-06-12,21,4034.259
2017-06-12,22,3814.123
2017-06-12,23,3371.8190000000004
2017-06-12,24,3022.899
2017-06-13,1,2533.555
2017-06-13,2,1854.355
2017-06-13,3,1487.259
2017-06-13,4,1519.171
2017-06-13,5,1930.771
2017-06-13,6,2506.451
2017-06-13,7,3644.795
2017-06-13,8,4852.0830000000005
2017-06-13,9,4841.995
2017-06-13,10,4811.179
2017-06-13,11,5071.763
2017-06-13,12,4814.379
2017-06-13,13,4754.163
2017-06-13,14,4682.955
2017-06-13,15,4360.731
2017-06-13,16,4086.107
2017-06-13,17,4021.907
2017-06-13,18,4063.627
2017-06-13,19,4240.155
2017-06-13,20,4300.715
2017-06-13,21,4080.323
2017-06-13,22,3831.8909999999996
2017-06-13,23,3398.1549999999997
2017-06-13,24,3119.067
2017-06-14,1,2543.7470000000003
2017-06-14,2,1908.299
2017-06-14,3,1511.523
2017-06-14,4,1544.595
2017-06-14,5,1947.763
2017-06-14,6,2504.731
2017-06-14,7,3669.8509999999997
2017-06-14,8,4861.067
2017-06-14,9,4817.435
2017-06-14,10,4825.339
2017-06-14,11,5042.995
2017-06-14,12,4841.019
2017-06-14,13,4770.787
2017-06-14,14,4657.323
2017-06-14,15,4333.427
2017-06-14,16,4097.483
2017-06-14,17,3991.563
2017-06-14,18,4019.987
2017-06-14,19,4183.891
2017-06-14,20,4198.979
2017-06-14,21,3977.1549999999997
2017-06-14,22,3755.5950000000003
2017-06-14,23,3405.163
2017-06-14,24,3041.5789999999997
2017-06-15,1,2561.547
2017-06-15,2,1904.195
2017-06-15,3,1537.803
2017-06-15,4,1531.427
2017-06-15,5,1950.8029999999999
2017-06-15,6,2516.603
2017-06-15,7,3619.939
2017-06-15,8,4826.1230000000005
2017-06-15,9,4833.923
2017-06-15,10,4810.571
2017-06-15,11,5104.363
2017-06-15,12,4908.035
2017-06-15,13,4816.755
2017-06-15,14,4679.267
2017-06-15,15,4386.571
2017-06-15,16,4160.563
2017-06-15,17,3982.163
2017-06-15,18,3939.131
2017-06-15,19,4086.451
2017-06-15,20,4099.259
2017-06-15,21,3878.939
2017-06-15,22,3644.419
2017-06-15,23,3248.275
2017-06-15,24,2944.331
2017-06-16,1,2465.411
2017-06-16,2,1803.051
2017-06-16,3,1441.691
2017-06-16,4,1463.795
2017-06-16,5,1871.099
2017-06-16,6,2414.9069999999997
2017-06-16,7,3462.859
2017-06-16,8,4647.043
2017-06-16,9,4685.027
2017-06-16,10,4807.547
2017-06-16,11,5117.427000000001
2017-06-16,12,4916.523
2017-06-16,13,4828.035
2017-06-16,14,4736.291
2017-06-16,15,4556.275000000001
2017-06-16,16,4285.051
2017-06-16,17,4189.187
2017-06-16,18,4111.387
2017-06-16,19,4143.0509999999995
2017-06-16,20,4108.067
2017-06-16,21,3832.451
2017-06-16,22,3526.147
2017-06-16,23,3163.2509999999997
2017-06-16,24,2899.275
2017-06-17,1,2533.2110000000002
2017-06-17,2,1925.339
2017-06-17,3,1486.819
2017-06-17,4,1494.5149999999999
2017-06-17,5,1817.323
2017-06-17,6,2198.563
2017-06-17,7,2678.739
2017-06-17,8,3447.427
2017-06-17,9,3933.259
2017-06-17,10,4195.435
2017-06-17,11,4265.115
2017-06-17,12,4107.595
2017-06-17,13,4007.6989999999996
2017-06-17,14,3929.235
2017-06-17,15,3658.219
2017-06-17,16,3466.787
2017-06-17,17,3392.555
2017-06-17,18,3429.2670000000003
2017-06-17,19,3577.531
2017-06-17,20,3537.795
2017-06-17,21,3343.611
2017-06-17,22,3011.067
2017-06-17,23,2747.347
2017-06-17,24,2524.195
2017-06-18,1,2236.227
2017-06-18,2,1621.331
2017-06-18,3,1261.779
2017-06-18,4,1244.259
2017-06-18,5,1543.683
2017-06-18,6,1828.355
2017-06-18,7,2226.115
2017-06-18,8,2899.395
2017-06-18,9,3395.723
2017-06-18,10,3710.683
2017-06-18,11,3751.803
2017-06-18,12,3561.931
2017-06-18,13,3518.475
2017-06-18,14,3466.571
2017-06-18,15,3176.4590000000003
2017-06-18,16,3019.347
2017-06-18,17,3024.147
2017-06-18,18,3181.275
2017-06-18,19,3432.443
2017-06-18,20,3429.267
2017-06-18,21,3250.3230000000003
2017-06-18,22,2984.563
2017-06-18,23,2639.091
2017-06-18,24,2404.547
2017-06-19,1,1956.955
2017-06-19,2,1358.875
2017-06-19,3,1090.419
2017-06-19,4,1137.939
2017-06-19,5,1612.5710000000001
2017-06-19,6,2285.843
2017-06-19,7,3424.195
2017-06-19,8,4597.731
2017-06-19,9,4703.723
2017-06-19,10,4829.683
2017-06-19,11,5132.619
2017-06-19,12,4924.475
2017-06-19,13,4817.987
2017-06-19,14,4774.4349999999995
2017-06-19,15,4477.075
2017-06-19,16,4230.955
2017-06-19,17,4123.731
2017-06-19,18,4029.947
2017-06-19,19,4135.938999999999
2017-06-19,20,4122.3150000000005
2017-06-19,21,3891.843
2017-06-19,22,3628.1310000000003
2017-06-19,23,3205.371
2017-06-19,24,2891.803
2017-06-20,1,2391.891
2017-06-20,2,1782.835
2017-06-20,3,1418.515
2017-06-20,4,1458.939
2017-06-20,5,1862.595
2017-06-20,6,2418.179
2017-06-20,7,3512.211
2017-06-20,8,4646.003000000001
2017-06-20,9,4740.995
2017-06-20,10,4896.339
2017-06-20,11,5134.683
2017-06-20,12,4938.451
2017-06-20,13,4831.547
2017-06-20,14,4819.898999999999
2017-06-20,15,4408.5869999999995
2017-06-20,16,4149.915
2017-06-20,17,4028.979
2017-06-20,18,4003.171
2017-06-20,19,4080.043
2017-06-20,20,4002.779
2017-06-20,21,3750.339
2017-06-20,22,3530.283
2017-06-20,23,3053.835
2017-06-20,24,2821.091
2017-06-21,1,2336.131
2017-06-21,2,1712.179
2017-06-21,3,1355.331
2017-06-21,4,1394.4109999999998
2017-06-21,5,1812.923
2017-06-21,6,2309.547
2017-06-21,7,3349.931
2017-06-21,8,4607.067
2017-06-21,9,4686.443
2017-06-21,10,4835.835
2017-06-21,11,5115.811
2017-06-21,12,4864.723
2017-06-21,13,4826.083
2017-06-21,14,4780.6269999999995
2017-06-21,15,4477.691
2017-06-21,16,4170.475
2017-06-21,17,4054.4269999999997
2017-06-21,18,4006.8269999999998
2017-06-21,19,4087.435
2017-06-21,20,4041.091
2017-06-21,21,3826.747
2017-06-21,22,3516.547
2017-06-21,23,3128.123
2017-06-21,24,2830.1949999999997
2017-06-22,1,2419.755
2017-06-22,2,1805.1229999999998
2017-06-22,3,1423.1309999999999
2017-06-22,4,1461.699
2017-06-22,5,1846.507
2017-06-22,6,2344.275
2017-06-22,7,3353.9709999999995
2017-06-22,8,4542.787
2017-06-22,9,4693.419
2017-06-22,10,4845.643
2017-06-22,11,5139.835
2017-06-22,12,4897.843
2017-06-22,13,4852.059
2017-06-22,14,4777.835
2017-06-22,15,4512.251
2017-06-22,16,4223.035
2017-06-22,17,4089.003
2017-06-22,18,4028.947
2017-06-22,19,4094.699
2017-06-22,20,4008.691
2017-06-22,21,3767.451
2017-06-22,22,3503.6989999999996
2017-06-22,23,3125.531
2017-06-22,24,2834.251
2017-06-23,1,2356.0429999999997
2017-06-23,2,1727.595
2017-06-23,3,1393.115
2017-06-23,4,1422.603
2017-06-23,5,1799.787
2017-06-23,6,2323.147
2017-06-23,7,3367.403
2017-06-23,8,4510.131
2017-06-23,9,4648.251
2017-06-23,10,4860.979
2017-06-23,11,5135.691
2017-06-23,12,4928.4349999999995
2017-06-23,13,4834.691
2017-06-23,14,4733.859
2017-06-23,15,4494.139
2017-06-23,16,4209.707
2017-06-23,17,4114.803
2017-06-23,18,3975.979
2017-06-23,19,3940.379
2017-06-23,20,3847.531
2017-06-23,21,3626.4429999999998
2017-06-23,22,3340.259
2017-06-23,23,2969.0190000000002
2017-06-23,24,2663.627
2017-06-24,1,2382.643
2017-06-24,2,1810.851
2017-06-24,3,1385.531
2017-06-24,4,1369.0910000000001
2017-06-24,5,1687.5310000000002
2017-06-24,6,2045.011
2017-06-24,7,2472.251
2017-06-24,8,3235.683
2017-06-24,9,3687.595
2017-06-24,10,3940.131
2017-06-24,11,4069.891
2017-06-24,12,3890.899
2017-06-24,13,3808.931
2017-06-24,14,3741.139
2017-06-24,15,3532.443
2017-06-24,16,3327.979
2017-06-24,17,3313.555
2017-06-24,18,3330.003
2017-06-24,19,3444.5950000000003
2017-06-24,20,3350.3950000000004
2017-06-24,21,3095.1629999999996
2017-06-24,22,2773.275
2017-06-24,23,2525.907
2017-06-24,24,2345.619
2017-06-25,1,2076.035
2017-06-25,2,1497.5790000000002
2017-06-25,3,1195.259
2017-06-25,4,1176.259
2017-06-25,5,1412.587
2017-06-25,6,1693.9389999999999
2017-06-25,7,2001.451
2017-06-25,8,2645.547
2017-06-25,9,3129.363
2017-06-25,10,3435.547
2017-06-25,11,3510.627
2017-06-25,12,3344.011
2017-06-25,13,3355.763
2017-06-25,14,3277.8669999999997
2017-06-25,15,3080.779
2017-06-25,16,2923.915
2017-06-25,17,2887.7309999999998
2017-06-25,18,3048.875
2017-06-25,19,3302.403
2017-06-25,20,3293.179
2017-06-25,21,3033.6270000000004
2017-06-25,22,2774.851
2017-06-25,23,2447.555
2017-06-25,24,2198.0190000000002
2017-06-26,1,1834.883
2017-06-26,2,1305.9070000000002
2017-06-26,3,1087.491
2017-06-26,4,1125.067
2017-06-26,5,1548.691
2017-06-26,6,2119.2909999999997
2017-06-26,7,3172.771
2017-06-26,8,4262.987
2017-06-26,9,4420.315
2017-06-26,10,4554.083
2017-06-26,11,4925.267
2017-06-26,12,4786.795
2017-06-26,13,4709.179
2017-06-26,14,4610.763
2017-06-26,15,4342.755
2017-06-26,16,4101.827
2017-06-26,17,4054.683
2017-06-26,18,4069.579
2017-06-26,19,4085.907
2017-06-26,20,4011.795
2017-06-26,21,3779.171
2017-06-26,22,3533.2509999999997
2017-06-26,23,2991.547
2017-06-26,24,2712.259
2017-06-27,1,2302.947
2017-06-27,2,1661.6750000000002
2017-06-27,3,1356.603
2017-06-27,4,1372.315
2017-06-27,5,1734.659
2017-06-27,6,2256.5950000000003
2017-06-27,7,3316.651
2017-06-27,8,4495.675
2017-06-27,9,4577.147
2017-06-27,10,4737.0109999999995
2017-06-27,11,5036.899
2017-06-27,12,4835.531
2017-06-27,13,4727.355
2017-06-27,14,4686.915
2017-06-27,15,4425.579
2017-06-27,16,4178.315
2017-06-27,17,4121.795
2017-06-27,18,4079.4429999999998
2017-06-27,19,4120.7789999999995
2017-06-27,20,4093.139
2017-06-27,21,3821.3390000000004
2017-06-27,22,3529.667
2017-06-27,23,3026.115
2017-06-27,24,2766.1549999999997
2017-06-28,1,2345.611
2017-06-28,2,1724.259
2017-06-28,3,1376.859
2017-06-28,4,1393.483
2017-06-28,5,1755.195
2017-06-28,6,2254.2110000000002
2017-06-28,7,3302.371
2017-06-28,8,4468.499
2017-06-28,9,4652.563
2017-06-28,10,4807.331
2017-06-28,11,5056.875
2017-06-28,12,4889.339
2017-06-28,13,4813.643
2017-06-28,14,4673.210999999999
2017-06-28,15,4414.299
2017-06-28,16,4167.483
2017-06-28,17,4060.1389999999997
2017-06-28,18,3993.555
2017-06-28,19,4026.203
2017-06-28,20,3974.387
2017-06-28,21,3753.827
2017-06-28,22,3470.275
2017-06-28,23,3046.547
2017-06-28,24,2706.7470000000003
2017-06-29,1,2301.611
2017-06-29,2,1719.483
2017-06-29,3,1400.147
2017-06-29,4,1414.467
2017-06-29,5,1771.243
2017-06-29,6,2306.6510000000003
2017-06-29,7,3331.987
2017-06-29,8,4454.195
2017-06-29,9,4591.611
2017-06-29,10,4769.219
2017-06-29,11,5095.123
2017-06-29,12,4925.755
2017-06-29,13,4812.035
2017-06-29,14,4703.499
2017-06-29,15,4420.499
2017-06-29,16,4184.979
2017-06-29,17,4067.995
2017-06-29,18,4016.267
2017-06-29,19,4049.603
2017-06-29,20,3966.819
2017-06-29,21,3734.259
2017-06-29,22,3451.723
2017-06-29,23,2990.683
2017-06-29,24,2723.059
2017-06-30,1,2316.619
2017-06-30,2,1748.627
2017-06-30,3,1404.6109999999999
2017-06-30,4,1409.203
2017-06-30,5,1759.115
2017-06-30,6,2273.475
2017-06-30,7,3301.699
2017-06-30,8,4432.291
2017-06-30,9,4596.571
2017-06-30,10,4851.619
2017-06-30,11,5098.731
2017-06-30,12,4899.539
2017-06-30,13,4844.627
2017-06-30,14,4722.403
2017-06-30,15,4539.363
2017-06-30,16,4262.843
2017-06-30,17,4194.707
2017-06-30,18,4039.275
2017-06-30,19,4031.3630000000003
2017-06-30,20,3934.643
2017-06-30,21,3678.971
2017-06-30,22,3374.427
2017-06-30,23,2966.131
2017-06-30,24,2679.443
2017-07-01,1,2396.619
2017-07-01,2,1884.163
2017-07-01,3,1479.515
2017-07-01,4,1451.787
2017-07-01,5,1765.019
2017-07-01,6,2102.723
2017-07-01,7,2494.995
2017-07-01,8,3239.1549999999997
2017-07-01,9,3731.147
2017-07-01,10,4028.603
2017-07-01,11,4152.907
2017-07-01,12,3993.427
2017-07-01,13,3905.6589999999997
2017-07-01,14,3789.715
2017-07-01,15,3563.5789999999997
2017-07-01,16,3410.9629999999997
2017-07-01,17,3341.315
2017-07-01,18,3433.011
2017-07-01,19,3614.0910000000003
2017-07-01,20,3487.011
2017-07-01,21,3220.5950000000003
2017-07-01,22,2839.579
2017-07-01,23,2554.491
2017-07-01,24,2354.699
2017-07-02,1,2108.795
2017-07-02,2,1562.283
2017-07-02,3,1283.875
2017-07-02,4,1251.875
2017-07-02,5,1497.3229999999999
2017-07-02,6,1754.379
2017-07-02,7,2035.635
2017-07-02,8,2663.9230000000002
2017-07-02,9,3144.435
2017-07-02,10,3573.299
2017-07-02,11,3688.947
2017-07-02,12,3578.571
2017-07-02,13,3594.643
2017-07-02,14,3513.179
2017-07-02,15,3279.475
2017-07-02,16,3142.003
2017-07-02,17,3187.355
2017-07-02,18,3373.267
2017-07-02,19,3547.6110000000003
2017-07-02,20,3433.499
2017-07-02,21,3197.091
2017-07-02,22,2820.195
2017-07-02,23,2469.763
2017-07-02,24,2245.9230000000002
2017-07-03,1,1933.931
2017-07-03,2,1417.875
2017-07-03,3,1187.403
2017-07-03,4,1224.667
2017-07-03,5,1631.1709999999998
2017-07-03,6,2189.635
2017-07-03,7,3207.003
2017-07-03,8,4355.6669999999995
2017-07-03,9,4582.227
2017-07-03,10,4822.371
2017-07-03,11,5183.683
2017-07-03,12,5048.483
2017-07-03,13,5008.635
2017-07-03,14,4887.443
2017-07-03,15,4622.851
2017-07-03,16,4375.499
2017-07-03,17,4271.875
2017-07-03,18,4261.835
2017-07-03,19,4302.059
2017-07-03,20,4170.835
2017-07-03,21,3852.139
2017-07-03,22,3489.619
2017-07-03,23,3008.563
2017-07-03,24,2729.659
2017-07-04,1,2319.891
2017-07-04,2,1760.147
2017-07-04,3,1459.235
2017-07-04,4,1482.099
2017-07-04,5,1858.235
2017-07-04,6,2315.187
2017-07-04,7,3267.531
2017-07-04,8,4453.379
2017-07-04,9,4680.427
2017-07-04,10,4903.827
2017-07-04,11,5213.955
2017-07-04,12,4971.307
2017-07-04,13,4912.275
2017-07-04,14,4816.083
2017-07-04,15,4516.187
2017-07-04,16,4335.979
2017-07-04,17,4249.827
2017-07-04,18,4194.259
2017-07-04,19,4203.395
2017-07-04,20,4146.379
2017-07-04,21,3898.219
2017-07-04,22,3576.211
2017-07-04,23,3058.763
2017-07-04,24,2781.931
2017-07-05,1,2382.075
2017-07-05,2,1764.971
2017-07-05,3,1433.531
2017-07-05,4,1455.523
2017-07-05,5,1821.019
2017-07-05,6,2346.5389999999998
2017-07-05,7,3304.2509999999997
2017-07-05,8,4500.763
2017-07-05,9,4715.8910000000005
2017-07-05,10,4926.099
2017-07-05,11,5236.171
2017-07-05,12,5071.643
2017-07-05,13,4933.403
2017-07-05,14,4810.411
2017-07-05,15,4509.075
2017-07-05,16,4264.675
2017-07-05,17,4167.475
2017-07-05,18,4143.419
2017-07-05,19,4143.747
2017-07-05,20,4061.067
2017-07-05,21,3784.411
2017-07-05,22,3488.075
2017-07-05,23,3049.4590000000003
2017-07-05,24,2735.715
2017-07-06,1,2335.811
2017-07-06,2,1795.523
2017-07-06,3,1440.171
2017-07-06,4,1439.315
2017-07-06,5,1821.827
2017-07-06,6,2313.891
2017-07-06,7,3372.563
2017-07-06,8,4476.875
2017-07-06,9,4751.9710000000005
2017-07-06,10,4992.843
2017-07-06,11,5311.299
2017-07-06,12,5094.019
2017-07-06,13,5002.059
2017-07-06,14,4904.139
2017-07-06,15,4608.907
2017-07-06,16,4394.595
2017-07-06,17,4310.891
2017-07-06,18,4234.851
2017-07-06,19,4230.827
2017-07-06,20,4148.859
2017-07-06,21,3864.563
2017-07-06,22,3486.467
2017-07-06,23,3011.243
2017-07-06,24,2699.115
2017-07-07,1,2324.547
2017-07-07,2,1762.819
2017-07-07,3,1410.723
2017-07-07,4,1431.139
2017-07-07,5,1792.203
2017-07-07,6,2309.851
2017-07-07,7,3274.283
2017-07-07,8,4356.387
2017-07-07,9,4639.507
2017-07-07,10,4891.051
2017-07-07,11,5195.339
2017-07-07,12,5028.923000000001
2017-07-07,13,4998.675
2017-07-07,14,4875.483
2017-07-07,15,4552.539
2017-07-07,16,4311.323
2017-07-07,17,4229.203
2017-07-07,18,4182.347
2017-07-07,19,4172.643
2017-07-07,20,4061.8990000000003
2017-07-07,21,3770.811
2017-07-07,22,3390.3469999999998
2017-07-07,23,2988.1549999999997
2017-07-07,24,2676.371
2017-07-08,1,2363.179
2017-07-08,2,1857.251
2017-07-08,3,1471.723
2017-07-08,4,1442.875
2017-07-08,5,1761.363
2017-07-08,6,2046.387
2017-07-08,7,2476.3230000000003
2017-07-08,8,3128.755
2017-07-08,9,3695.6910000000003
2017-07-08,10,4092.587
2017-07-08,11,4260.011
2017-07-08,12,4204.523
2017-07-08,13,4093.0589999999997
2017-07-08,14,3973.683
2017-07-08,15,3734.627
2017-07-08,16,3488.739
2017-07-08,17,3418.347
2017-07-08,18,3528.947
2017-07-08,19,3676.355
2017-07-08,20,3517.875
2017-07-08,21,3219.203
2017-07-08,22,2845.587
2017-07-08,23,2481.299
2017-07-08,24,2339.283
2017-07-09,1,2098.371
2017-07-09,2,1539.411
2017-07-09,3,1277.635
2017-07-09,4,1256.139
2017-07-09,5,1505.539
2017-07-09,6,1719.419
2017-07-09,7,2027.323
2017-07-09,8,2616.635
2017-07-09,9,3142.651
2017-07-09,10,3508.859
2017-07-09,11,3675.739
2017-07-09,12,3537.0589999999997
2017-07-09,13,3562.4909999999995
2017-07-09,14,3463.139
2017-07-09,15,3241.467
2017-07-09,16,3091.8669999999997
2017-07-09,17,3119.515
2017-07-09,18,3281.8909999999996
2017-07-09,19,3444.291
2017-07-09,20,3415.675
2017-07-09,21,3201.4829999999997
2017-07-09,22,2822.299
2017-07-09,23,2463.931
2017-07-09,24,2264.435
2017-07-10,1,1940.051
2017-07-10,2,1393.483
2017-07-10,3,1148.0510000000002
2017-07-10,4,1202.979
2017-07-10,5,1622.691
2017-07-10,6,2161.099
2017-07-10,7,3187.5069999999996
2017-07-10,8,4340.187
2017-07-10,9,4636.555
2017-07-10,10,4849.043
2017-07-10,11,5244.403
2017-07-10,12,5134.322999999999
2017-07-10,13,5088.307
2017-07-10,14,5000.763
2017-07-10,15,4676.827
2017-07-10,16,4429.179
2017-07-10,17,4365.787
2017-07-10,18,4369.403
2017-07-10,19,4335.747
2017-07-10,20,4242.723
2017-07-10,21,3944.5710000000004
2017-07-10,22,3567.9390000000003
2017-07-10,23,2998.523
2017-07-10,24,2711.859
2017-07-11,1,2306.019
2017-07-11,2,1782.731
2017-07-11,3,1440.1789999999999
2017-07-11,4,1463.747
2017-07-11,5,1834.4270000000001
2017-07-11,6,2308.2110000000002
2017-07-11,7,3281.963
2017-07-11,8,4459.331
2017-07-11,9,4735.011
2017-07-11,10,4946.411
2017-07-11,11,5262.379
2017-07-11,12,5073.403
2017-07-11,13,5004.059
2017-07-11,14,4847.851
2017-07-11,15,4570.523
2017-07-11,16,4327.019
2017-07-11,17,4242.747
2017-07-11,18,4238.043
2017-07-11,19,4242.131
2017-07-11,20,4214.331
2017-07-11,21,3985.795
2017-07-11,22,3639.443
2017-07-11,23,3105.035
2017-07-11,24,2869.635
2017-07-12,1,2427.259
2017-07-12,2,1836.299
2017-07-12,3,1479.107
2017-07-12,4,1487.555
2017-07-12,5,1869.099
2017-07-12,6,2374.379
2017-07-12,7,3373.4829999999997
2017-07-12,8,4634.995
2017-07-12,9,4916.387
2017-07-12,10,5195.219
2017-07-12,11,5437.603
2017-07-12,12,5261.8589999999995
2017-07-12,13,5144.907
2017-07-12,14,5021.851000000001
2017-07-12,15,4681.059
2017-07-12,16,4427.651
2017-07-12,17,4335.563
2017-07-12,18,4342.347
2017-07-12,19,4278.179
2017-07-12,20,4155.667
2017-07-12,21,3969.291
2017-07-12,22,3624.0750000000003
2017-07-12,23,3152.851
2017-07-12,24,2829.8990000000003
2017-07-13,1,2374.883
2017-07-13,2,1845.883
2017-07-13,3,1482.9869999999999
2017-07-13,4,1481.6029999999998
2017-07-13,5,1856.331
2017-07-13,6,2382.763
2017-07-13,7,3373.4350000000004
2017-07-13,8,4515.4349999999995
2017-07-13,9,4784.843
2017-07-13,10,5002.995
2017-07-13,11,5338.123
2017-07-13,12,5142.315
2017-07-13,13,5037.291
2017-07-13,14,4900.123
2017-07-13,15,4618.731
2017-07-13,16,4389.875
2017-07-13,17,4307.115
2017-07-13,18,4211.379
2017-07-13,19,4186.595
2017-07-13,20,4149.411
2017-07-13,21,3899.051
2017-07-13,22,3548.8669999999997
2017-07-13,23,3114.875
2017-07-13,24,2789.579
2017-07-14,1,2368.9629999999997
2017-07-14,2,1823.6509999999998
2017-07-14,3,1453.315
2017-07-14,4,1466.3790000000001
2017-07-14,5,1812.443
2017-07-14,6,2322.851
2017-07-14,7,3333.531
2017-07-14,8,4537.803
2017-07-14,9,4813.043000000001
2017-07-14,10,5042.323
2017-07-14,11,5320.563
2017-07-14,12,5211.683
2017-07-14,13,5114.187
2017-07-14,14,4990.835
2017-07-14,15,4707.747
2017-07-14,16,4409.898999999999
2017-07-14,17,4347.419
2017-07-14,18,4273.435
2017-07-14,19,4148.6990000000005
2017-07-14,20,4048.251
2017-07-14,21,3823.483
2017-07-14,22,3423.563
2017-07-14,23,3016.411
2017-07-14,24,2731.0910000000003
2017-07-15,1,2406.8669999999997
2017-07-15,2,1871.547
2017-07-15,3,1471.251
2017-07-15,4,1443.283
2017-07-15,5,1743.339
2017-07-15,6,2052.635
2017-07-15,7,2460.4590000000003
2017-07-15,8,3108.339
2017-07-15,9,3740.435
2017-07-15,10,4072.971
2017-07-15,11,4209.419
2017-07-15,12,4118.0830000000005
2017-07-15,13,4067.019
2017-07-15,14,3892.035
2017-07-15,15,3704.051
2017-07-15,16,3516.315
2017-07-15,17,3458.939
2017-07-15,18,3521.339
2017-07-15,19,3661.579
2017-07-15,20,3550.931
2017-07-15,21,3283.7709999999997
2017-07-15,22,2866.731
2017-07-15,23,2537.363
2017-07-15,24,2352.987
2017-07-16,1,2121.299
2017-07-16,2,1568.011
2017-07-16,3,1271.355
2017-07-16,4,1273.3790000000001
2017-07-16,5,1510.131
2017-07-16,6,1747.171
2017-07-16,7,2018.835
2017-07-16,8,2651.571
2017-07-16,9,3179.419
2017-07-16,10,3586.0429999999997
2017-07-16,11,3677.531
2017-07-16,12,3571.1629999999996
2017-07-16,13,3563.371
2017-07-16,14,3484.723
2017-07-16,15,3245.8830000000003
2017-07-16,16,3081.155
2017-07-16,17,3102.283
2017-07-16,18,3295.147
2017-07-16,19,3515.331
2017-07-16,20,3444.907
2017-07-16,21,3189.0910000000003
2017-07-16,22,2804.739
2017-07-16,23,2507.131
2017-07-16,24,2270.227
2017-07-17,1,1931.731
2017-07-17,2,1385.1470000000002
2017-07-17,3,1187.7549999999999
2017-07-17,4,1226.739
2017-07-17,5,1613.939
2017-07-17,6,2162.763
2017-07-17,7,3203.0829999999996
2017-07-17,8,4443.659
2017-07-17,9,4755.403
2017-07-17,10,4930.659
2017-07-17,11,5259.5869999999995
2017-07-17,12,5034.491
2017-07-17,13,5018.875
2017-07-17,14,4892.659
2017-07-17,15,4577.795
2017-07-17,16,4352.475
2017-07-17,17,4206.803
2017-07-17,18,4141.427
2017-07-17,19,4158.915
2017-07-17,20,4092.1949999999997
2017-07-17,21,3816.3869999999997
2017-07-17,22,3472.3709999999996
2017-07-17,23,3033.203
2017-07-17,24,2702.667
2017-07-18,1,2311.947
2017-07-18,2,1771.499
2017-07-18,3,1440.707
2017-07-18,4,1467.027
2017-07-18,5,1831.331
2017-07-18,6,2289.691
2017-07-18,7,3289.379
