연월일,구분,공급량
2017-05-21,A,515.5386666666667
2017-05-21,B,384.45966666666664
2017-05-21,C,96.11133333333333
2017-05-21,D,280.423
2017-05-21,E,600.588
2017-05-21,G,1081.731
2017-05-21,H,109.46499999999999
2017-05-22,A,634.778
2017-05-22,B,455.38633333333337
2017-05-22,C,100.94466666666666
2017-05-22,D,338.454
2017-05-22,E,660.6293333333333
2017-05-22,G,1381.555
2017-05-22,H,120.98633333333333
2017-05-23,A,632.8606666666666
2017-05-23,B,453.37966666666665
2017-05-23,C,101.71133333333334
2017-05-23,D,347.04133333333334
2017-05-23,E,670.8770000000001
2017-05-23,G,1450.24
2017-05-23,H,122.19633333333333
2017-05-24,A,638.0453333333334
2017-05-24,B,452.453
2017-05-24,C,103.378
2017-05-24,D,336.2286666666667
2017-05-24,E,669.7033333333333
2017-05-24,G,1436.671
2017-05-24,H,122.14833333333333
2017-05-25,A,640.0
2017-05-25,B,451.4663333333333
2017-05-25,C,103.24466666666666
2017-05-25,D,351.3183333333333
2017-05-25,E,669.6293333333333
2017-05-25,G,1481.018
2017-05-25,H,122.13666666666667
2017-05-26,A,636.7616666666667
2017-05-26,B,445.0163333333333
2017-05-26,C,103.81133333333334
2017-05-26,D,351.50233333333335
2017-05-26,E,676.8956666666667
2017-05-26,G,1497.3813333333335
2017-05-26,H,122.93900000000001
2017-05-27,A,557.0226666666666
2017-05-27,B,401.71633333333335
2017-05-27,C,98.64466666666668
2017-05-27,D,298.1616666666667
2017-05-27,E,629.1483333333333
2017-05-27,G,1254.107
2017-05-27,H,112.435
2017-05-28,A,510.21133333333336
2017-05-28,B,375.76966666666664
2017-05-28,C,96.11133333333333
2017-05-28,D,279.40333333333336
2017-05-28,E,597.2056666666666
2017-05-28,G,1083.4406666666666
2017-05-28,H,106.91966666666667
2017-05-29,A,638.678
2017-05-29,B,452.7463333333333
2017-05-29,C,97.64466666666668
2017-05-29,D,338.066
2017-05-29,E,655.582
2017-05-29,G,1365.6923333333334
2017-05-29,H,118.544
2017-05-30,A,638.26
2017-05-30,B,445.5396666666666
2017-05-30,C,97.81133333333334
2017-05-30,D,340.00166666666667
2017-05-30,E,661.3563333333333
2017-05-30,G,1427.4663333333335
2017-05-30,H,118.359
2017-05-31,A,631.2133333333333
2017-05-31,B,443.8863333333333
2017-05-31,C,98.44466666666666
2017-05-31,D,339.0543333333333
2017-05-31,E,659.215
2017-05-31,G,1405.4723333333334
2017-05-31,H,118.269
2017-06-01,A,634.885
2017-06-01,B,444.4796666666667
2017-06-01,C,98.478
2017-06-01,D,328.9976666666667
2017-06-01,E,651.991
2017-06-01,G,1396.196
2017-06-01,H,117.106
2017-06-02,A,627.6186666666666
2017-06-02,B,434.81300000000005
2017-06-02,C,98.31133333333334
2017-06-02,D,320.8573333333333
2017-06-02,E,651.7323333333334
2017-06-02,G,1403.543
2017-06-02,H,116.00933333333334
2017-06-03,A,534.0943333333333
2017-06-03,B,377.39300000000003
2017-06-03,C,92.44466666666666
2017-06-03,D,287.60266666666666
2017-06-03,E,592.7186666666666
2017-06-03,G,1179.5863333333334
2017-06-03,H,105.07600000000001
2017-06-04,A,488.748
2017-06-04,B,348.62966666666665
2017-06-04,C,92.178
2017-06-04,D,237.843
2017-06-04,E,565.6
2017-06-04,G,1021.71
2017-06-04,H,98.706
2017-06-05,A,613.0606666666666
2017-06-05,B,430.9796666666667
2017-06-05,C,98.11133333333333
2017-06-05,D,297.1363333333333
2017-06-05,E,633.0073333333333
2017-06-05,G,1249.0296666666666
2017-06-05,H,110.956
2017-06-06,A,526.311
2017-06-06,B,368.903
2017-06-06,C,97.41133333333333
2017-06-06,D,287.5176666666667
2017-06-06,E,588.7403333333333
2017-06-06,G,1250.9233333333334
2017-06-06,H,101.08266666666667
2017-06-07,A,632.4486666666667
2017-06-07,B,444.89300000000003
2017-06-07,C,101.41133333333333
2017-06-07,D,319.3813333333333
2017-06-07,E,661.2326666666667
2017-06-07,G,1407.933
2017-06-07,H,120.23266666666666
2017-06-08,A,640.5786666666667
2017-06-08,B,451.2296666666667
2017-06-08,C,101.178
2017-06-08,D,319.8016666666667
2017-06-08,E,670.157
2017-06-08,G,1434.6896666666669
2017-06-08,H,118.88933333333334
2017-06-09,A,638.0146666666667
2017-06-09,B,441.4796666666667
2017-06-09,C,102.778
2017-06-09,D,314.178
2017-06-09,E,657.9499999999999
2017-06-09,G,1399.122
2017-06-09,H,118.32266666666668
2017-06-10,A,540.43
2017-06-10,B,379.0496666666666
2017-06-10,C,96.91133333333333
2017-06-10,D,277.668
2017-06-10,E,604.231
2017-06-10,G,1181.695
2017-06-10,H,105.956
2017-06-11,A,495.229
2017-06-11,B,358.18966666666665
2017-06-11,C,93.07799999999999
2017-06-11,D,243.80100000000002
2017-06-11,E,570.0723333333334
2017-06-11,G,1047.819
2017-06-11,H,99.19933333333334
2017-06-12,A,628.4616666666667
2017-06-12,B,439.1496666666667
2017-06-12,C,97.61133333333333
2017-06-12,D,307.41433333333333
2017-06-12,E,648.3393333333333
2017-06-12,G,1371.0643333333335
2017-06-12,H,114.786
2017-06-13,A,636.9866666666667
2017-06-13,B,441.81300000000005
2017-06-13,C,99.31133333333334
2017-06-13,D,309.9256666666667
2017-06-13,E,652.1976666666667
2017-06-13,G,1444.1276666666665
2017-06-13,H,115.95266666666667
2017-06-14,A,633.4706666666667
2017-06-14,B,438.8496666666667
2017-06-14,C,98.14466666666668
2017-06-14,D,312.1143333333333
2017-06-14,E,652.164
2017-06-14,G,1434.1646666666666
2017-06-14,H,116.56266666666666
2017-06-15,A,637.6336666666667
2017-06-15,B,443.493
2017-06-15,C,66.278
2017-06-15,D,312.94866666666667
2017-06-15,E,656.362
2017-06-15,G,1431.3860000000002
2017-06-15,H,117.37599999999999
2017-06-16,A,642.9526666666667
2017-06-16,B,449.9563333333333
2017-06-16,C,42.378
2017-06-16,D,313.46133333333336
2017-06-16,E,660.495
2017-06-16,G,1419.356
2017-06-16,H,116.18599999999999
2017-06-17,A,529.0546666666667
2017-06-17,B,368.973
2017-06-17,C,89.74466666666666
2017-06-17,D,266.56233333333336
2017-06-17,E,581.945
2017-06-17,G,1174.8513333333333
2017-06-17,H,101.72933333333333
2017-06-18,A,469.588
2017-06-18,B,335.79633333333334
2017-06-18,C,87.44466666666666
2017-06-18,D,234.41566666666665
2017-06-18,E,543.9466666666666
2017-06-18,G,1017.0606666666666
2017-06-18,H,95.406
2017-06-19,A,634.4513333333333
2017-06-19,B,441.88633333333337
2017-06-19,C,92.47800000000001
2017-06-19,D,303.349
2017-06-19,E,635.1813333333333
2017-06-19,G,1338.0546666666667
2017-06-19,H,112.28933333333333
2017-06-20,A,641.3100000000001
2017-06-20,B,435.763
2017-06-20,C,54.21133333333333
2017-06-20,D,309.70266666666663
2017-06-20,E,645.2330000000001
2017-06-20,G,1413.0983333333334
2017-06-20,H,112.43599999999999
2017-06-21,A,645.6823333333333
2017-06-21,B,440.4096666666667
2017-06-21,C,1.378
2017-06-21,D,314.03266666666667
2017-06-21,E,650.38
2017-06-21,G,1423.4930000000002
2017-06-21,H,113.23266666666666
2017-06-22,A,650.7743333333334
2017-06-22,B,442.95966666666664
2017-06-22,C,1.378
2017-06-22,D,310.91366666666664
2017-06-22,E,656.1066666666667
2017-06-22,G,1432.5283333333334
2017-06-22,H,113.31599999999999
2017-06-23,A,652.518
2017-06-23,B,442.903
2017-06-23,C,1.378
2017-06-23,D,304.135
2017-06-23,E,657.553
2017-06-23,G,1379.741
2017-06-23,H,112.75599999999999
2017-06-24,A,514.1496666666667
2017-06-24,B,354.85966666666667
2017-06-24,C,1.378
2017-06-24,D,256.144
2017-06-24,E,575.932
2017-06-24,G,1140.132
2017-06-24,H,97.65933333333334
2017-06-25,A,460.00399999999996
2017-06-25,B,326.11966666666666
2017-06-25,C,1.378
2017-06-25,D,218.83566666666664
2017-06-25,E,548.6556666666667
2017-06-25,G,967.1096666666667
2017-06-25,H,92.17933333333333
2017-06-26,A,630.566
2017-06-26,B,432.41633333333334
2017-06-26,C,1.378
2017-06-26,D,291.2
2017-06-26,E,640.042
2017-06-26,G,1315.9926666666668
2017-06-26,H,111.166
2017-06-27,A,649.2393333333333
2017-06-27,B,439.92966666666666
2017-06-27,C,1.378
2017-06-27,D,298.909
2017-06-27,E,651.8306666666666
2017-06-27,G,1398.1666666666667
2017-06-27,H,113.05933333333333
2017-06-28,A,646.943
2017-06-28,B,440.57633333333337
2017-06-28,C,1.378
2017-06-28,D,299.336
2017-06-28,E,651.6213333333334
2017-06-28,G,1393.834
2017-06-28,H,113.266
2017-06-29,A,647.188
2017-06-29,B,441.2863333333333
2017-06-29,C,1.378
2017-06-29,D,293.04400000000004
2017-06-29,E,655.2620000000001
2017-06-29,G,1400.0003333333334
2017-06-29,H,111.96266666666666
2017-06-30,A,645.6286666666666
2017-06-30,B,435.693
2017-06-30,C,49.978
2017-06-30,D,291.978
2017-06-30,E,646.8763333333333
2017-06-30,G,1375.7856666666667
2017-06-30,H,110.73933333333333
2017-07-01,A,513.5896666666666
2017-07-01,B,354.77299999999997
2017-07-01,C,114.61133333333333
2017-07-01,D,246.09266666666667
2017-07-01,E,568.8716666666667
2017-07-01,G,1114.831
2017-07-01,H,97.01266666666668
2017-07-02,A,472.14033333333333
2017-07-02,B,333.043
2017-07-02,C,112.64466666666668
2017-07-02,D,215.335
2017-07-02,E,544.5473333333333
2017-07-02,G,975.6263333333333
2017-07-02,H,94.46933333333334
2017-07-03,A,656.6963333333333
2017-07-03,B,449.20966666666664
2017-07-03,C,111.14466666666668
2017-07-03,D,290.4506666666667
2017-07-03,E,638.8493333333333
2017-07-03,G,1314.7303333333332
2017-07-03,H,112.46600000000001
2017-07-04,A,672.3290000000001
2017-07-04,B,447.233
2017-07-04,C,108.61133333333333
2017-07-04,D,285.1956666666667
2017-07-04,E,637.8149999999999
2017-07-04,G,1376.487
2017-07-04,H,112.94266666666665
2017-07-05,A,664.0693333333334
2017-07-05,B,443.50966666666665
2017-07-05,C,109.44466666666666
2017-07-05,D,282.63533333333334
2017-07-05,E,628.2546666666666
2017-07-05,G,1386.799
2017-07-05,H,112.346
2017-07-06,A,671.0586666666667
2017-07-06,B,452.28299999999996
2017-07-06,C,110.11133333333333
2017-07-06,D,286.6466666666667
2017-07-06,E,635.7710000000001
2017-07-06,G,1399.4193333333333
2017-07-06,H,113.15266666666668
2017-07-07,A,669.713
2017-07-07,B,449.4963333333333
2017-07-07,C,107.61133333333333
2017-07-07,D,284.52233333333334
2017-07-07,E,638.6523333333333
2017-07-07,G,1347.019
2017-07-07,H,112.426
2017-07-08,A,535.26
2017-07-08,B,361.5663333333334
2017-07-08,C,106.04466666666667
2017-07-08,D,242.57000000000002
2017-07-08,E,565.2116666666667
2017-07-08,G,1137.0076666666666
2017-07-08,H,98.90933333333334
2017-07-09,A,479.6186666666667
2017-07-09,B,330.1863333333333
2017-07-09,C,105.378
2017-07-09,D,210.6676666666667
2017-07-09,E,529.7403333333333
2017-07-09,G,971.4123333333333
2017-07-09,H,92.88266666666668
2017-07-10,A,681.6826666666667
2017-07-10,B,459.0363333333333
2017-07-10,C,104.34466666666667
2017-07-10,D,286.853
2017-07-10,E,645.4786666666666
2017-07-10,G,1315.8619999999999
2017-07-10,H,114.74266666666666
2017-07-11,A,686.692
2017-07-11,B,458.75966666666665
2017-07-11,C,102.81133333333332
2017-07-11,D,288.9676666666667
2017-07-11,E,650.5936666666666
2017-07-11,G,1371.4406666666666
2017-07-11,H,114.91933333333333
2017-07-12,A,698.004
2017-07-12,B,469.363
2017-07-12,C,104.04466666666667
2017-07-12,D,304.4823333333333
2017-07-12,E,663.7646666666667
2017-07-12,G,1402.5396666666666
2017-07-12,H,118.49266666666666
2017-07-13,A,683.326
2017-07-13,B,462.06300000000005
2017-07-13,C,104.178
2017-07-13,D,296.2366666666667
2017-07-13,E,646.9983333333333
2017-07-13,G,1390.4823333333334
2017-07-13,H,113.986
2017-07-14,A,691.877
2017-07-14,B,462.14633333333336
2017-07-14,C,103.54466666666667
2017-07-14,D,296.6086666666667
2017-07-14,E,648.3923333333333
2017-07-14,G,1372.7569999999998
2017-07-14,H,113.906
2017-07-15,A,540.2423333333334
2017-07-15,B,364.66966666666667
2017-07-15,C,100.278
2017-07-15,D,243.67766666666668
2017-07-15,E,562.599
2017-07-15,G,1135.1843333333334
2017-07-15,H,99.66933333333333
2017-07-16,A,484.3623333333333
2017-07-16,B,332.873
2017-07-16,C,98.57799999999999
2017-07-16,D,207.59333333333333
2017-07-16,E,528.9123333333333
2017-07-16,G,991.1406666666667
2017-07-16,H,93.20266666666667
2017-07-17,A,673.4466666666666
2017-07-17,B,456.5896666666667
2017-07-17,C,103.378
2017-07-17,D,281.81666666666666
2017-07-17,E,638.0263333333334
2017-07-17,G,1301.6103333333333
2017-07-17,H,111.82933333333334
2017-07-18,A,684.1853333333333
2017-07-18,B,457.06300000000005
2017-07-18,C,103.21133333333334
2017-07-18,D,294.074
2017-07-18,E,644.9503333333333
2017-07-18,G,1372.9853333333333
2017-07-18,H,113.94266666666668
2017-07-19,A,690.3376666666667
2017-07-19,B,457.64300000000003
2017-07-19,C,101.97800000000001
2017-07-19,D,290.9683333333333
2017-07-19,E,645.1173333333334
2017-07-19,G,1370.2486666666666
2017-07-19,H,113.82266666666668
2017-07-20,A,696.4943333333334
2017-07-20,B,462.2996666666667
2017-07-20,C,103.34466666666667
2017-07-20,D,285.49933333333337
2017-07-20,E,650.7896666666667
2017-07-20,G,1371.3193333333331
2017-07-20,H,115.08266666666667
2017-07-21,A,697.7563333333333
2017-07-21,B,464.33633333333336
2017-07-21,C,103.51133333333333
2017-07-21,D,282.74066666666664
2017-07-21,E,652.563
2017-07-21,G,1345.0743333333332
2017-07-21,H,113.426
2017-07-22,A,544.926
2017-07-22,B,367.733
2017-07-22,C,100.24466666666666
2017-07-22,D,236.6
2017-07-22,E,561.1986666666667
2017-07-22,G,1146.3926666666666
2017-07-22,H,99.706
2017-07-23,A,482.4463333333333
2017-07-23,B,330.263
2017-07-23,C,98.64466666666668
2017-07-23,D,203.8323333333333
2017-07-23,E,515.728
2017-07-23,G,981.0653333333333
2017-07-23,H,91.22266666666667
2017-07-24,A,664.0913333333334
2017-07-24,B,443.9796666666667
2017-07-24,C,101.94466666666666
2017-07-24,D,271.96733333333333
2017-07-24,E,623.4776666666667
2017-07-24,G,1300.779
2017-07-24,H,107.15933333333334
2017-07-25,A,667.6596666666667
2017-07-25,B,441.80300000000005
2017-07-25,C,102.74466666666666
2017-07-25,D,275.26366666666667
2017-07-25,E,629.5923333333334
2017-07-25,G,1354.3746666666668
2017-07-25,H,105.63933333333334
2017-07-26,A,655.1033333333334
2017-07-26,B,436.24966666666666
2017-07-26,C,104.14466666666668
2017-07-26,D,272.81033333333335
2017-07-26,E,626.253
2017-07-26,G,1348.837
2017-07-26,H,106.106
2017-07-27,A,641.8586666666666
2017-07-27,B,428.98966666666666
2017-07-27,C,103.778
2017-07-27,D,275.1463333333333
2017-07-27,E,618.5113333333334
2017-07-27,G,1345.3053333333335
2017-07-27,H,105.396
2017-07-28,A,647.1273333333334
2017-07-28,B,433.76966666666664
2017-07-28,C,101.54466666666667
2017-07-28,D,268.07733333333334
2017-07-28,E,632.3593333333333
2017-07-28,G,1275.142
2017-07-28,H,107.43933333333332
2017-07-29,A,513.3133333333334
2017-07-29,B,347.8063333333334
2017-07-29,C,98.54466666666667
2017-07-29,D,231.11300000000003
2017-07-29,E,545.6306666666667
2017-07-29,G,1023.9333333333334
2017-07-29,H,92.13266666666668
2017-07-30,A,457.78833333333336
2017-07-30,B,312.553
2017-07-30,C,96.21133333333334
2017-07-30,D,193.74300000000002
2017-07-30,E,505.36466666666666
2017-07-30,G,907.493
2017-07-30,H,84.64933333333333
2017-07-31,A,648.651
2017-07-31,B,425.693
2017-07-31,C,97.678
2017-07-31,D,259.28433333333334
2017-07-31,E,602.2413333333333
2017-07-31,G,1009.5806666666666
2017-07-31,H,101.646
2017-08-01,A,654.001
2017-08-01,B,433.9696666666667
2017-08-01,C,97.74466666666666
2017-08-01,D,263.2283333333333
2017-08-01,E,613.6566666666666
2017-08-01,G,1012.61
2017-08-01,H,102.42233333333333
2017-08-02,A,663.4313333333333
2017-08-02,B,444.203
2017-08-02,C,95.91133333333333
2017-08-02,D,265.53433333333334
2017-08-02,E,624.068
2017-08-02,G,1059.826
2017-08-02,H,103.617
2017-08-03,A,653.3149999999999
2017-08-03,B,436.6496666666667
2017-08-03,C,88.31133333333334
2017-08-03,D,258.55733333333336
2017-08-03,E,618.4886666666666
2017-08-03,G,1099.6293333333333
2017-08-03,H,102.36433333333333
2017-08-04,A,643.57
2017-08-04,B,435.79299999999995
2017-08-04,C,86.81133333333334
2017-08-04,D,252.588
2017-08-04,E,610.1556666666667
2017-08-04,G,1099.611
2017-08-04,H,101.90633333333334
2017-08-05,A,514.1386666666666
2017-08-05,B,349.05633333333327
2017-08-05,C,85.57799999999999
2017-08-05,D,211.24333333333334
2017-08-05,E,539.1896666666667
2017-08-05,G,998.6999999999999
2017-08-05,H,90.13766666666668
2017-08-06,A,464.561
2017-08-06,B,312.26966666666664
2017-08-06,C,83.54466666666667
2017-08-06,D,186.38566666666668
2017-08-06,E,500.5173333333334
2017-08-06,G,893.497
2017-08-06,H,85.15033333333334
2017-08-07,A,659.4
2017-08-07,B,423.5563333333334
2017-08-07,C,87.71133333333334
2017-08-07,D,240.77166666666668
2017-08-07,E,604.054
2017-08-07,G,1172.956
2017-08-07,H,101.74866666666667
2017-08-08,A,654.2566666666667
2017-08-08,B,418.9363333333333
2017-08-08,C,90.478
2017-08-08,D,251.29833333333332
2017-08-08,E,610.9936666666666
2017-08-08,G,1236.8993333333333
2017-08-08,H,102.226
2017-08-09,A,643.3506666666666
2017-08-09,B,411.14300000000003
2017-08-09,C,91.24466666666666
2017-08-09,D,250.158
2017-08-09,E,601.1046666666667
2017-08-09,G,1247.616
2017-08-09,H,435.0613333333333
2017-08-10,A,652.125
2017-08-10,B,418.55300000000005
2017-08-10,C,91.31133333333334
2017-08-10,D,263.9463333333333
2017-08-10,E,614.2330000000001
2017-08-10,G,1259.4816666666668
2017-08-10,H,103.90899999999999
2017-08-11,A,657.5866666666667
2017-08-11,B,419.3063333333334
2017-08-11,C,95.07799999999999
2017-08-11,D,266.25333333333333
2017-08-11,E,613.7636666666666
2017-08-11,G,1243.5240000000001
2017-08-11,H,104.48899999999999
2017-08-12,A,498.8516666666667
2017-08-12,B,329.2096666666667
2017-08-12,C,90.91133333333333
2017-08-12,D,227.45833333333334
2017-08-12,E,521.5649999999999
2017-08-12,G,1031.5463333333335
2017-08-12,H,88.88766666666668
2017-08-13,A,447.1043333333334
2017-08-13,B,293.763
2017-08-13,C,87.91133333333333
2017-08-13,D,189.19000000000003
2017-08-13,E,478.3876666666667
2017-08-13,G,864.2669999999999
2017-08-13,H,80.28633333333333
2017-08-14,A,612.8716666666667
2017-08-14,B,401.35633333333334
2017-08-14,C,92.21133333333334
2017-08-14,D,253.60933333333332
2017-08-14,E,575.3913333333334
2017-08-14,G,1127.9476666666667
2017-08-14,H,97.36833333333334
2017-08-15,A,484.66333333333336
2017-08-15,B,321.80966666666666
2017-08-15,C,91.21133333333334
2017-08-15,D,233.67600000000002
2017-08-15,E,516.8483333333334
2017-08-15,G,1098.8716666666667
2017-08-15,H,87.64566666666667
2017-08-16,A,630.8526666666667
2017-08-16,B,415.12966666666665
2017-08-16,C,100.97800000000001
2017-08-16,D,270.7993333333333
2017-08-16,E,609.8713333333334
2017-08-16,G,1251.703
2017-08-16,H,104.56833333333333
2017-08-17,A,641.4723333333333
2017-08-17,B,419.8496666666667
2017-08-17,C,99.51133333333333
2017-08-17,D,274.25433333333336
2017-08-17,E,611.548
2017-08-17,G,1273.0893333333333
2017-08-17,H,106.67866666666667
2017-08-18,A,648.2916666666666
2017-08-18,B,427.5563333333334
2017-08-18,C,96.778
2017-08-18,D,277.85966666666667
2017-08-18,E,616.1416666666667
2017-08-18,G,1258.4323333333334
2017-08-18,H,107.45133333333332
2017-08-19,A,518.703
2017-08-19,B,350.8296666666667
2017-08-19,C,93.91133333333333
2017-08-19,D,243.42600000000002
2017-08-19,E,545.9350000000001
2017-08-19,G,1044.5673333333334
2017-08-19,H,93.58266666666667
2017-08-20,A,471.4823333333333
2017-08-20,B,328.513
2017-08-20,C,91.04466666666667
2017-08-20,D,214.9
2017-08-20,E,523.497
2017-08-20,G,898.779
2017-08-20,H,91.72333333333334
2017-08-21,A,659.9336666666667
2017-08-21,B,444.39300000000003
2017-08-21,C,95.178
2017-08-21,D,281.1226666666667
2017-08-21,E,627.415
2017-08-21,G,1220.282
2017-08-21,H,108.652
2017-08-22,A,675.3349999999999
2017-08-22,B,451.253
2017-08-22,C,99.31133333333334
2017-08-22,D,291.1753333333333
2017-08-22,E,634.249
2017-08-22,G,1272.8293333333334
2017-08-22,H,111.03933333333333
2017-08-23,A,695.0653333333333
2017-08-23,B,468.55300000000005
2017-08-23,C,98.378
2017-08-23,D,296.75600000000003
2017-08-23,E,656.492
2017-08-23,G,1272.7476666666666
2017-08-23,H,116.51799999999999
2017-08-24,A,700.9813333333333
2017-08-24,B,475.2763333333333
2017-08-24,C,97.91133333333333
2017-08-24,D,296.736
2017-08-24,E,663.889
2017-08-24,G,1276.032
2017-08-24,H,115.67433333333334
2017-08-25,A,657.7306666666667
2017-08-25,B,445.5163333333333
2017-08-25,C,97.64466666666665
2017-08-25,D,289.347
2017-08-25,E,633.2983333333333
2017-08-25,G,1250.3083333333334
2017-08-25,H,108.47399999999999
2017-08-26,A,507.6756666666667
2017-08-26,B,356.913
2017-08-26,C,93.54466666666667
2017-08-26,D,251.63833333333332
2017-08-26,E,556.228
2017-08-26,G,1055.6009999999999
2017-08-26,H,94.307
2017-08-27,A,455.37033333333335
2017-08-27,B,325.17633333333333
2017-08-27,C,90.878
2017-08-27,D,215.39533333333335
2017-08-27,E,522.725
2017-08-27,G,913.6596666666666
2017-08-27,H,87.78033333333333
2017-08-28,A,629.9873333333334
2017-08-28,B,441.7563333333333
2017-08-28,C,97.01133333333333
2017-08-28,D,294.82099999999997
2017-08-28,E,634.6709999999999
2017-08-28,G,1240.3619999999999
2017-08-28,H,109.61933333333333
2017-08-29,A,618.105
2017-08-29,B,427.3296666666667
2017-08-29,C,95.51133333333333
2017-08-29,D,301.33866666666665
2017-08-29,E,630.128
2017-08-29,G,1307.038
2017-08-29,H,110.085
2017-08-30,A,609.042
2017-08-30,B,423.19966666666664
2017-08-30,C,98.61133333333333
2017-08-30,D,308.4216666666667
2017-08-30,E,627.6463333333334
2017-08-30,G,1309.8756666666666
2017-08-30,H,110.28333333333335
2017-08-31,A,620.8446666666667
2017-08-31,B,430.743
2017-08-31,C,103.24466666666666
2017-08-31,D,305.00666666666666
2017-08-31,E,641.119
2017-08-31,G,1310.1436666666666
2017-08-31,H,110.85733333333333
2017-09-01,A,620.3375416666667
2017-09-01,B,434.28074999999995
2017-09-01,C,104.68383333333333
2017-09-01,D,304.8810416666667
2017-09-01,E,654.303625
2017-09-01,G,1310.443375
2017-09-01,H,113.039125
2017-09-02,A,519.99125
2017-09-02,B,365.3179583333333
2017-09-02,C,101.12429166666668
2017-09-02,D,270.47429166666666
2017-09-02,E,591.4963750000001
2017-09-02,G,1091.1456249999999
2017-09-02,H,100.53670833333332
2017-09-03,A,479.30087499999996
2017-09-03,B,337.33295833333335
2017-09-03,C,96.9415
2017-09-03,D,230.92875
2017-09-03,E,555.6096666666666
2017-09-03,G,931.4492916666667
2017-09-03,H,94.87754166666667
2017-09-04,A,628.7960416666666
2017-09-04,B,434.2439166666666
2017-09-04,C,98.49970833333333
2017-09-04,D,292.4762083333333
2017-09-04,E,646.0806666666666
2017-09-04,G,1282.25375
2017-09-04,H,111.04266666666666
2017-09-05,A,613.5860833333334
2017-09-05,B,424.54316666666665
2017-09-05,C,101.176125
2017-09-05,D,300.391
2017-09-05,E,642.9443333333334
2017-09-05,G,1398.0490416666669
2017-09-05,H,110.17025000000001
2017-09-06,A,616.3107083333333
2017-09-06,B,424.8285416666667
2017-09-06,C,101.02058333333333
2017-09-06,D,300.40770833333335
2017-09-06,E,676.8232916666667
2017-09-06,G,1372.3205416666667
2017-09-06,H,111.13983333333334
2017-09-07,A,624.4317500000001
2017-09-07,B,434.583375
2017-09-07,C,103.17729166666668
2017-09-07,D,310.3165833333333
2017-09-07,E,681.4274583333333
2017-09-07,G,1390.8725000000002
2017-09-07,H,113.51966666666668
2017-09-08,A,633.6280833333334
2017-09-08,B,438.9975833333333
2017-09-08,C,102.44970833333333
2017-09-08,D,303.6225
2017-09-08,E,660.6833333333333
2017-09-08,G,1373.2838333333332
2017-09-08,H,112.40458333333333
2017-09-09,A,529.5400416666666
2017-09-09,B,370.3564166666667
2017-09-09,C,100.085375
2017-09-09,D,266.04041666666666
2017-09-09,E,595.3556666666667
2017-09-09,G,1167.1790416666665
2017-09-09,H,100.89049999999999
2017-09-10,A,482.0406666666667
2017-09-10,B,339.96162499999997
2017-09-10,C,97.40883333333333
2017-09-10,D,229.94412499999999
2017-09-10,E,553.929625
2017-09-10,G,1002.4154583333334
2017-09-10,H,96.03516666666667
2017-09-11,A,614.8170833333334
2017-09-11,B,423.20120833333334
2017-09-11,C,108.035625
2017-09-11,D,291.2350833333333
2017-09-11,E,638.5667916666667
2017-09-11,G,1303.7879583333333
2017-09-11,H,110.804125
2017-09-12,A,639.3285416666666
2017-09-12,B,435.07212499999997
2017-09-12,C,119.85766666666666
2017-09-12,D,309.66379166666667
2017-09-12,E,663.1202916666667
2017-09-12,G,1396.131875
2017-09-12,H,112.527375
2017-09-13,A,635.7920416666667
2017-09-13,B,430.86816666666664
2017-09-13,C,119.28587499999999
2017-09-13,D,315.9071666666667
2017-09-13,E,701.854125
2017-09-13,G,1394.7983333333334
2017-09-13,H,114.00333333333333
2017-09-14,A,635.43075
2017-09-14,B,436.01825
2017-09-14,C,116.219875
2017-09-14,D,316.07304166666665
2017-09-14,E,657.664
2017-09-14,G,1404.7136666666665
2017-09-14,H,114.32941666666666
2017-09-15,A,639.888375
2017-09-15,B,430.700875
2017-09-15,C,115.59641666666666
2017-09-15,D,312.15687499999996
2017-09-15,E,653.7918333333333
2017-09-15,G,1384.171875
2017-09-15,H,113.099
2017-09-16,A,533.5579583333333
2017-09-16,B,369.1217916666667
2017-09-16,C,111.82908333333334
2017-09-16,D,274.87370833333335
2017-09-16,E,597.85975
2017-09-16,G,1196.2251666666666
2017-09-16,H,101.88020833333333
2017-09-17,A,481.52187499999997
2017-09-17,B,344.440125
2017-09-17,C,109.906625
2017-09-17,D,238.94691666666665
2017-09-17,E,562.5613333333333
2017-09-17,G,1011.8578333333334
2017-09-17,H,97.12058333333334
2017-09-18,A,622.9204583333334
2017-09-18,B,433.26779166666665
2017-09-18,C,116.817625
2017-09-18,D,302.3340416666667
2017-09-18,E,650.085125
2017-09-18,G,1311.3501666666666
2017-09-18,H,112.316625
2017-09-19,A,635.605
2017-09-19,B,437.63408333333336
2017-09-19,C,118.974875
2017-09-19,D,308.671625
2017-09-19,E,656.5752083333333
2017-09-19,G,1420.93825
2017-09-19,H,114.832375
2017-09-20,A,612.7502916666666
2017-09-20,B,423.93525
2017-09-20,C,115.80466666666666
2017-09-20,D,310.366625
2017-09-20,E,651.428125
2017-09-20,G,1433.2228333333333
2017-09-20,H,112.63125000000001
2017-09-21,A,625.6128333333334
2017-09-21,B,434.625875
2017-09-21,C,111.43933333333332
2017-09-21,D,317.44266666666664
2017-09-21,E,656.6006666666667
2017-09-21,G,1478.727708333333
2017-09-21,H,115.13883333333332
2017-09-22,A,624.6809999999999
